121.375	4.82E+06
121.4	4.80E+06
121.425	4.78E+06
121.45	4.76E+06
121.475	4.73E+06
121.5	4.71E+06
121.525	4.71E+06
121.55	4.73E+06
121.575	4.75E+06
121.6	4.78E+06
121.625	4.79E+06
121.65	4.80E+06
121.675	4.80E+06
121.7	4.80E+06
121.725	4.80E+06
121.75	4.80E+06
121.775	4.79E+06
121.8	4.79E+06
121.825	4.79E+06
121.85	4.78E+06
121.875	4.77E+06
121.9	4.77E+06
121.925	4.76E+06
121.95	4.75E+06
121.975	4.74E+06
122	4.73E+06
122.025	4.73E+06
122.05	4.72E+06
122.075	4.71E+06
122.1	4.71E+06
122.125	4.70E+06
122.15	4.69E+06
122.175	4.69E+06
122.2	4.68E+06
122.225	4.68E+06
122.25	4.68E+06
122.275	4.68E+06
122.3	4.68E+06
122.325	4.67E+06
122.35	4.67E+06
122.375	4.68E+06
122.4	4.67E+06
122.425	4.67E+06
122.45	4.67E+06
122.475	4.66E+06
122.5	4.66E+06
122.525	4.66E+06
122.55	4.66E+06
122.575	4.66E+06
122.6	4.66E+06
122.625	4.66E+06
122.65	4.65E+06
122.675	4.65E+06
122.7	4.66E+06
122.725	4.65E+06
122.75	4.65E+06
122.775	4.65E+06
122.8	4.65E+06
122.825	4.65E+06
122.85	4.65E+06
122.875	4.65E+06
122.9	4.65E+06
122.925	4.65E+06
122.95	4.64E+06
122.975	4.64E+06
123	4.63E+06
123.025	4.63E+06
123.05	4.62E+06
123.075	4.61E+06
123.1	4.59E+06
123.125	4.56E+06
123.15	4.54E+06
123.175	4.54E+06
123.2	4.55E+06
123.225	4.58E+06
123.25	4.61E+06
123.275	4.63E+06
123.3	4.64E+06
123.325	4.64E+06
123.35	4.64E+06
123.375	4.64E+06
123.4	4.64E+06
123.425	4.64E+06
123.45	4.64E+06
123.475	4.64E+06
123.5	4.63E+06
123.525	4.63E+06
123.55	4.62E+06
123.575	4.62E+06
123.6	4.61E+06
123.625	4.61E+06
123.65	4.60E+06
123.675	4.59E+06
123.7	4.59E+06
123.725	4.58E+06
123.75	4.58E+06
123.775	4.58E+06
123.8	4.57E+06
123.825	4.57E+06
123.85	4.57E+06
123.875	4.57E+06
123.9	4.57E+06
123.925	4.57E+06
123.95	4.57E+06
123.975	4.57E+06
124	4.57E+06
124.025	4.57E+06
124.05	4.57E+06
124.075	4.57E+06
124.1	4.57E+06
124.125	4.57E+06
124.15	4.57E+06
124.175	4.57E+06
124.2	4.57E+06
124.225	4.57E+06
124.25	4.57E+06
124.275	4.57E+06
124.3	4.57E+06
124.325	4.57E+06
124.35	4.57E+06
124.375	4.58E+06
124.4	4.58E+06
124.425	4.58E+06
124.45	4.58E+06
124.475	4.58E+06
124.5	4.58E+06
124.525	4.58E+06
124.55	4.58E+06
124.575	4.58E+06
124.6	4.58E+06
124.625	4.58E+06
124.65	4.57E+06
124.675	4.57E+06
124.7	4.56E+06
124.725	4.55E+06
124.75	4.53E+06
124.775	4.51E+06
124.8	4.49E+06
124.825	4.48E+06
124.85	4.50E+06
124.875	4.53E+06
124.9	4.55E+06
124.925	4.58E+06
124.95	4.59E+06
124.975	4.60E+06
125	4.60E+06
125.025	4.60E+06
125.05	4.60E+06
125.075	4.60E+06
125.1	4.60E+06
125.125	4.60E+06
125.15	4.59E+06
125.175	4.59E+06
125.2	4.59E+06
125.225	4.58E+06
125.25	4.58E+06
125.275	4.57E+06
125.3	4.57E+06
125.325	4.57E+06
125.35	4.56E+06
125.375	4.56E+06
125.4	4.55E+06
125.425	4.55E+06
125.45	4.55E+06
125.475	4.55E+06
125.5	4.55E+06
125.525	4.55E+06
125.55	4.55E+06
125.575	4.55E+06
125.6	4.55E+06
125.625	4.55E+06
125.65	4.55E+06
125.675	4.56E+06
125.7	4.56E+06
125.725	4.56E+06
125.75	4.56E+06
125.775	4.56E+06
125.8	4.56E+06
125.825	4.57E+06
125.85	4.57E+06
125.875	4.57E+06
125.9	4.57E+06
125.925	4.58E+06
125.95	4.58E+06
125.975	4.58E+06
126	4.58E+06
126.025	4.59E+06
126.05	4.59E+06
126.075	4.59E+06
126.1	4.60E+06
126.125	4.60E+06
126.15	4.61E+06
126.175	4.61E+06
126.2	4.61E+06
126.225	4.61E+06
126.25	4.61E+06
126.275	4.61E+06
126.3	4.61E+06
126.325	4.61E+06
126.35	4.60E+06
126.375	4.59E+06
126.4	4.58E+06
126.425	4.56E+06
126.45	4.54E+06
126.475	4.53E+06
